District ID,id,Pop20,DHouseholds,DTotal_Income,DArea,DSumAge,DTotal_Rent,DTotalCom,D20Minus,D20to40,D40to65,D65Plus,D0_25k,D25k_50k,D50k_100k,D100k_200k,D200kPlus,DGINI,DOc,DOcOth,DOc1Det,DOc1Att,DOc2_10,DOc10_50,DOc50_Plus,DWhite,DBlack,DNative,DAsian,DPacific,DOther,DMultiracial,DLatino,DVAP,DWhiteVAP,DBlackVAP,DNativeVAP,DAsianVAP,DPacificVAP,DOtherVAP,DMultiracialVAP,DLatinoVAP,DPop10,D10White,D10Black,D10Native,D10Asian,D10Pacific,D10Other,D10Multiracial,D10Latino,D10PCI,D00PCI,DPop00,D00White,D00Black,D00Native,D00Asian,D00Pacific,D00Other,D00Multiracial,D00Latino,DPop90,D90White,D90Black,D90Native,D90Asian,D90Other,D90Latino,D5_or_older,DEnglishOnly,DLimitedEnglish,DSpanish,DIndoEuropean,DAsianPacific,DOtherLanguage,D25_or_older,DHighschool,DBachelors,DGraduate,DNonInstit,DInsured,DUninsured,DMale,DFemale,DVeteran,DWorker_16_up,DCCar,DCTransit,DCWalk,DCBike,DCOther,DIAgri,DIConst,DIMfg,DIWholesale,DIRetail,DITrans,DIInfo,DIProf,DIEdu,DIArts,DIOther,DIPa,DIArmy,DinState,DoutState,DinCounty,DoutCounty,D16_up,DInLF,DUnemployed,DPopPov,DPoverty,DOHousing,DOwner,DRenter,DA_All,DA_Oth,DA_SouthAsia,DA_China,DA_SEasia,DA_Viet,DA_Filipino,DA_Japan,DA_Korea,DE_All,DE_Oth,DE_Germ,DE_USA,DE_Ire,DE_Brit,DE_Italy,DE_Scand,DE_Dutch,DE_Fr,DE_EastEuro,DE_Portug,DE_Czech,DE_Brazil,DE_Arab,DE_Polish,DE_Iran,DE_Balkan,DE_Hungary,DE_Greek,DF_All,DF_African,DF_Carib,DF_AA,DL_All,DL_Oth,DL_Mex,DL_PR,DL_Cuba,DL_Domin,DL_CA,DL_SA,DL_Spain,DUSBorn,DInStateB,DOutStateB,DForeignBorn,DForeignC,DForeignNC,DStSpouse,DGaySpouse,DStPartner,DGayPartner,DCapitaIncome,G22AgD,G22AgR,G22AgO,G22AgrCD,G22AgrCR,G22AgrCO,G22TreD,G22TreR,G22TreO,G22AudD,G22AudR,G22AudO,G22SosD,G22SosR,G22SosO,G22GovD,G22GovR,G22GovO,G22SenD,G22SenR,G22SenO,G20PreD,G20PreR,G20SenD,G20SenR,G20PreO,G20SenO,G18GovR,G18GovD,G18AgD,G18AgR,G18SosR,G18SosD,G18TreR,G18TreD,G18AudR,G18AudD,G18AgrCR,G18AgrCD,G18GovO,G18AgO,G18SosO,G18TreO,G18AudO,G18AgrCO,G16PreR,G16PreD,G16SenR,G16SenD,G16PreO,G16SenO,G16PrePCli,G16PrePSan,G16PrePO,G16PrePAll,G14AgR,G14AgD,G14AgO,G14AgrCR,G14AgrCD,G14AgrCO,G14TreR,G14TreD,G14TreO,G14AudR,G14AudD,G14AudO,G14SosR,G14SosD,G14SosO,G14GovR,G14GovD,G14GovO,G14SenR,G14SenD,G14SenO,G12PreR,G12PreD,G12PreO,G24GuessD,G24GuessR,G28GuessD,G28GuessR,DNonVet,GBuildD,GBuildR
83,83,31736,11858,1292031192,1209230,1241632,14070430,370836,8991,6657,11200,4857,1149,1827,3905,3666,1077,12744,12761,468,10694,360,793,120,29,29675,239,55,263,7,218,1277,655,24104,22776,161,51,196,1,170,745,419,29746,28890,170,51,175,2,69,312,325,997622225,921987469,26346,25835,88,23,72,3,43,172,145,22763,22524,47,23,83,19,81,29940,29298,110,79,213,88,15,21094,20358,7315,2484,31704,30973,695,15835,15901,1807,16086,15565,23,310,8,22,277,1200,2667,212,1473,751,1894,1447,3685,684,440,342,0,16006,33,13699,2222,24984,17020,737,30642,2175,11858,10038,1739,399,8,14,49,54,28,6,14,50,10545,681,3844,1453,1080,858,37,433,235,23,34,9,829,0,59,22,0,17,1,6,1768,16,5,1725,386,3,199,5,0,2,4,95,1,31337,24665,6499,399,195,130,7093,28,848,0,1290446833,7635,7626,0,5928,9206,0,7502,7674,0,7992,7259,0,6511,8916,0,6311,8697,387,6894,8575,2,9148,10165,9053,10008,362,452,7802,7691,10457,3462,8500,6821,6420,8687,6937,8209,7683,7379,310,41,355,361,386,480,8748,7680,10679,6262,1342,558,743,781,31,1680,5616,7552,0,7918,4612,334,5278,7304,387,7048,5643,5,6339,6263,539,7661,5466,291,6926,6129,398,8012,9332,178,8862,10453,8729,10583,0,0,0
84,84,31627,12391,1124240170,1890457,1274949,12580182,411999,8268,6781,11122,5425,1383,2206,4368,3497,566,12074,13497,396,11524,256,616,195,10,29832,229,37,139,6,179,1205,589,24010,22944,155,30,103,3,127,646,326,31095,30393,148,50,109,1,68,278,328,971421028,867355164,27705,27356,49,28,43,3,25,107,134,24354,24224,13,23,24,13,68,29795,28775,129,403,189,63,35,21895,20692,5306,1637,31503,30673,694,15970,15657,2109,16418,15974,4,108,1,41,483,1481,2790,373,1403,735,1300,957,4093,413,348,252,0,16194,22,8281,8060,24976,16993,460,31334,2375,12391,10386,1949,158,17,21,2,39,20,1,3,4,11349,343,4870,1739,970,879,30,575,56,10,6,0,490,0,54,24,0,0,1,0,1658,21,0,1635,534,1,345,1,0,0,109,47,0,31368,26330,4819,252,135,86,7248,3,746,2,1144900391,6022,8005,0,4151,9725,2,5767,8136,0,6421,7506,0,4536,9538,0,4579,9184,305,5226,8916,2,6998,10938,7012,10547,295,505,8096,5969,9328,3130,8732,5145,6671,7070,7083,6705,7889,5768,299,28,299,289,264,390,9667,6127,11178,4903,1176,554,810,660,0,1468,5431,6711,0,8004,3564,316,5110,6365,347,7072,4618,0,6248,5441,429,7518,4480,344,6887,5029,400,8128,8514,188,6628,11305,6379,11556,0,0,0
85,85,32115,11951,1529502168,291354,1132889,18479680,393812,9224,9488,9968,3447,728,1656,3260,4615,1622,12296,12748,356,8624,1948,647,1013,76,26674,1622,57,1084,17,661,1997,1693,23738,20162,1088,48,860,17,469,1093,1086,23881,21628,723,32,630,4,276,440,832,1025956620,641712208,14230,13524,150,17,181,8,74,124,207,10258,9958,78,5,126,16,89,29958,27326,856,1054,759,739,16,20899,20475,11831,5213,31851,30786,1057,16078,16037,1008,17225,16633,262,186,75,25,46,470,1810,291,1283,518,2025,1792,6619,872,764,526,2,17156,55,14254,2972,24272,18119,702,31514,1578,11951,9308,2617,1913,2,496,339,294,285,223,21,188,9846,821,4089,630,1028,1421,310,373,249,118,154,5,313,0,0,15,0,4,0,18,3129,102,24,2977,1458,47,850,37,40,0,175,282,0,29823,20592,9163,2292,671,1610,7186,19,1016,40,1544297922,9766,4586,5,8513,5681,4,9476,4844,2,9818,4532,3,8728,5644,2,9039,5119,397,9476,5045,1,12152,6150,11636,6414,392,420,4632,9611,10744,2336,5106,8803,4143,9708,4298,9506,4784,8954,269,37,369,362,403,438,5293,9703,7270,7980,1324,669,760,992,5,1741,3617,7185,3,4957,5141,421,3436,6782,414,4331,6035,8,3897,6342,523,4966,5817,365,4238,6590,359,5501,9451,232,12101,6202,12077,6226,0,0,0
86,86,32070,13199,1320148262,45597,1118828,16066998,341184,8093,12072,8110,3800,2587,2911,2962,3317,1409,15035,14172,271,5400,1969,1962,3152,1398,21635,4289,76,3293,3,710,2064,1971,25480,18258,2755,57,2589,3,518,1301,1403,27153,20904,2030,64,2838,10,523,694,1312,954196516,815672697,22447,18543,983,53,2002,15,236,437,643,17381,14937,579,38,1547,103,378,29835,23238,2651,1147,1701,1557,2172,20327,19506,12339,5806,30921,29432,1481,16220,15850,780,17085,15086,969,671,166,180,152,598,1476,330,1862,270,1046,1203,7940,1510,282,331,1,16984,90,14502,2566,25979,17781,541,30161,4589,13199,6956,6251,3891,171,1479,976,26,176,325,178,514,7577,878,2074,605,846,982,186,769,162,52,141,1,227,5,172,56,48,154,33,17,8206,2251,8,5942,1928,63,930,388,62,21,232,172,1,26939,15745,10786,5131,1626,3495,5610,42,854,17,1342083676,9556,2781,12,8714,3509,7,9389,2953,3,9585,2756,9,8832,3535,4,9090,3146,302,9433,3087,11,12574,3940,12069,4212,372,361,3210,9874,10496,1771,3516,9266,2903,9803,3072,9581,3297,9276,237,41,309,313,374,393,3575,10035,5244,8507,1069,583,835,968,0,1795,2792,7156,1,3691,5667,411,2655,6807,436,3376,6273,9,2956,6564,496,3789,6168,344,3163,6880,271,4439,9877,328,12580,3936,12614,3901,0,0,0
87,87,31811,12649,919738806,2009849,1327996,9285747,237655,7120,7990,9924,6745,2761,3122,4123,1942,362,14603,14693,1026,10777,400,1655,380,6,27683,885,117,916,14,685,1517,1547,25449,22451,750,81,732,11,464,962,1024,32198,29134,583,68,1439,21,360,523,1087,891974869,926472442,31689,30094,334,52,517,11,120,277,398,30667,29904,249,42,267,46,180,30392,26584,1145,877,1141,782,502,22564,20505,6664,2528,30668,28658,1895,16844,14967,2014,14132,13282,2,321,55,49,250,710,2883,74,1255,500,1260,861,3232,640,418,239,0,13997,85,10879,3274,26256,15051,952,29606,3792,12649,8950,3621,1531,4,387,248,392,179,37,0,61,9663,514,3014,1672,941,1052,9,565,205,170,7,0,24,0,73,15,0,28,0,0,4639,295,1,4202,1248,23,847,99,0,0,48,79,1,29312,20089,8791,2499,692,1664,6151,0,522,3,958959403,5172,6200,0,4349,7035,0,5190,6179,0,5101,6250,0,4553,6940,0,4362,7075,114,4703,6709,0,6451,9400,6884,8461,205,501,6540,5714,8475,2200,6878,5152,5671,6294,6108,5791,6232,5521,166,16,184,192,198,421,8171,5705,8876,5212,1231,684,459,875,0,1416,5061,6081,0,6651,3994,454,5007,5667,375,6123,4739,0,5643,4851,639,6727,4347,399,5912,5018,495,7207,7967,383,5994,9860,5490,10361,0,0,0
88,88,31844,12922,963357070,3106520,1283935,9785698,310669,8217,7516,9943,6130,2884,2642,4336,2452,189,13993,14511,516,11725,40,1334,272,8,29586,453,55,257,12,263,1214,714,24398,22908,319,44,206,9,192,716,448,32788,31253,298,70,651,3,165,306,431,878793739,952618890,33104,32357,146,50,198,4,88,186,246,32342,32016,39,31,181,32,107,29975,29119,216,149,87,221,22,21780,20005,4348,1127,31626,30344,1176,16286,15558,1510,15271,14424,1,556,12,29,994,941,3397,196,1469,533,515,507,3083,723,536,119,0,15243,3,9194,6213,25476,16284,790,31112,4109,12922,9188,3762,422,0,38,6,81,6,109,93,0,12196,321,3263,1923,1446,1677,77,328,1558,10,0,0,4,0,12,16,14,3,38,5,2243,7,0,2188,536,14,399,4,28,0,0,1,0,31336,25037,6034,508,141,257,6689,7,653,1,995492288,4004,7665,0,2542,9119,0,3878,7781,0,4141,7518,0,2735,9006,0,2725,8996,94,3102,8619,0,4558,11744,4768,11027,199,483,8429,3915,7642,2577,8681,3406,6947,5036,7623,4315,8264,3669,111,6,104,115,154,191,10519,4144,11189,3512,807,488,607,407,4,1129,5644,5458,0,8337,2328,199,5750,4802,239,7329,3224,0,6588,3826,463,8066,2932,385,7433,3440,433,9018,6674,224,4330,11972,3840,12465,0,0,0
89,89,32071,13761,899485536,35072,1045746,13941645,332341,6357,16102,6596,3018,4159,3016,4075,1974,508,14909,15055,748,5522,969,2549,4054,1200,21244,4674,64,2319,9,1338,2423,3067,26808,18978,2963,58,2076,9,1006,1721,2279,29012,23099,2316,56,1828,12,821,789,2000,816956526,853487074,27578,23800,1174,89,1407,8,419,494,960,24910,23068,584,34,979,111,375,30235,23025,2660,1810,1588,1997,1819,16967,16412,8575,3892,31989,29727,2255,15707,16364,859,18423,14256,937,2386,452,357,127,608,1508,111,2648,708,660,1237,7337,2478,656,273,1,18395,24,16432,1976,27670,20135,1618,31364,9104,13761,5584,8177,3007,89,367,795,213,586,129,109,615,7381,611,2204,588,971,737,226,674,151,24,96,0,254,0,520,87,29,39,1,17,7061,1965,24,5050,2293,159,1188,340,15,7,412,101,4,26676,15181,10857,5395,1447,3938,4240,11,1015,95,919210976,9017,1812,3,8456,2360,3,8931,1953,3,9072,1833,7,8638,2287,0,8780,2031,249,9029,2016,0,12706,3020,12288,3168,374,360,2349,10530,10674,1531,2645,9971,2204,10323,2357,10087,2512,9879,282,34,341,335,365,429,2959,11142,4344,9740,1233,776,711,1420,0,2112,1974,7214,11,2612,6044,435,1844,6893,444,2371,6606,11,2029,6744,546,2658,6502,412,2168,7134,336,3808,11634,441,12639,3088,12546,3181,0,0,0
90,90,31916,12360,1023870456,24049,1085489,14231067,289471,8833,12431,6533,4110,3019,2433,3286,2809,790,15078,13269,320,6400,1272,2106,2780,354,26163,1579,54,1510,6,665,1941,1820,27503,23013,1135,37,1366,6,550,1393,1466,29343,26358,873,63,1133,16,246,574,943,899422823,876493351,26806,24815,634,49,689,9,181,308,513,27736,26025,532,37,919,125,324,30737,27210,1066,1224,763,1212,261,16133,15695,10275,5160,31709,30757,928,15733,16183,1022,16572,11800,1011,2882,628,216,41,324,768,224,1827,531,1002,1123,7348,2265,548,411,16,16430,116,14685,1873,28062,17929,1312,27585,6696,12360,6597,5754,2401,41,639,707,65,275,138,91,309,8457,898,2722,657,976,1273,245,576,86,60,98,6,172,5,91,107,23,133,2,27,5264,316,3,4916,1902,83,940,221,60,2,170,165,153,29228,16625,12233,2688,892,1778,4408,32,813,65,1053465416,11761,2330,4,10933,3052,5,11573,2520,2,11764,2354,4,11028,3091,2,11356,2621,335,11646,2648,3,14111,3416,13680,3643,361,330,3115,12645,13123,1723,3497,11921,2808,12509,3074,12168,3225,11964,290,25,359,406,422,436,3833,13447,5490,11708,1312,757,907,1517,0,2398,2530,9148,6,3438,7551,463,2414,8760,445,3101,8227,5,2658,8514,624,3534,8232,441,2858,9023,350,4957,13154,507,14140,3384,14134,3391,0,0,0
91,91,32036,12606,1275706278,2128449,1270080,14014894,378877,8379,7366,10840,5353,1402,2433,4013,3734,837,13501,13563,330,10492,926,974,320,47,29508,413,63,293,7,382,1370,924,24311,22752,266,56,227,7,264,738,541,28522,27712,170,40,158,3,118,259,453,1047650563,962493931,26892,26446,56,24,74,3,63,98,212,22456,22327,13,9,44,14,50,30357,28938,368,257,683,176,0,21765,20652,6729,1882,31933,30529,1196,16326,15710,1708,16706,16237,1,180,2,94,777,1194,2560,187,1811,537,816,989,4641,674,666,342,9,16563,82,10801,5883,25258,17585,754,31877,2589,12606,10323,2217,367,28,40,2,6,62,105,2,36,12127,552,5592,1972,937,878,29,422,140,21,144,0,286,0,0,47,0,4,1,8,2109,6,4,2093,940,46,783,6,0,0,13,0,0,31551,25608,5755,485,310,124,7364,3,712,4,1298850342,7187,7709,0,5374,9465,0,6841,8065,0,7520,7403,0,5726,9246,0,5891,8841,299,6427,8599,2,8520,10458,8372,10199,286,461,7831,6858,9800,3026,8288,6129,6627,7651,6960,7324,7729,6505,219,35,247,272,258,372,8872,6719,10548,5345,1132,572,648,705,19,1404,5698,6566,2,7928,3699,365,5426,6222,324,7050,4705,0,6216,5416,561,7702,4438,345,6848,5218,423,7922,8024,149,8299,10680,8172,10806,0,0,0
92,92,31873,12617,1055655976,2055289,1280125,11812819,353810,8350,7281,10208,5894,1508,2989,4422,2891,492,12368,13558,1075,10267,383,901,428,48,27811,568,112,310,5,1426,1639,2831,24081,21550,333,90,231,5,896,976,1689,30553,28710,261,74,235,13,698,500,1932,914925172,843382980,28156,27202,114,50,107,6,356,198,696,25963,25649,103,10,77,52,198,29942,26835,1038,1639,875,130,99,21774,19814,5255,1543,31596,28803,2688,15923,15950,1692,16451,15539,35,241,26,126,901,1813,1254,195,2029,704,912,786,4338,906,878,280,1,16069,118,11173,5168,25199,17200,645,31569,2540,12617,8997,3586,324,3,74,53,9,85,11,1,36,10762,379,4535,1936,936,1020,17,558,63,55,6,0,193,2,3,11,0,13,2,3,3579,13,15,3507,2200,196,1440,22,3,0,337,11,34,30475,24797,5460,1398,574,697,6837,7,778,5,1081600512,5676,6435,0,4263,7820,0,5498,6559,0,5891,6233,0,4438,7781,0,4747,7328,148,5215,7007,0,7224,8920,7078,8703,227,479,6669,5952,8573,2468,7176,5228,5786,6494,5904,6399,6686,5585,169,14,192,213,235,249,7889,6181,9331,4923,1053,625,680,630,0,1348,5123,5998,0,7124,3443,332,4895,5626,335,6271,4388,0,5634,4939,503,6813,4265,411,6187,4884,443,7204,7783,367,6957,9187,6809,9334,0,0,0
93,93,31949,12456,1712992951,70686,1235381,18647023,331775,9514,6376,10744,5333,1171,1893,3221,3964,2198,13423,13689,54,9578,1586,949,1110,340,26793,784,59,2251,7,322,1734,1346,23595,20319,517,41,1505,7,228,977,831,25567,23720,365,46,815,8,127,373,742,1214118771,1021474528,22173,21174,241,36,292,2,100,169,423,17616,17164,129,14,98,66,247,30071,27581,467,401,1309,669,32,21434,20712,11845,5396,31761,30934,764,15292,16657,1866,15828,15601,121,7,6,23,93,721,2843,460,1424,782,1399,1518,4091,1266,249,754,52,11336,4482,10699,5117,24291,16291,429,31435,1740,12456,9434,3024,2707,46,1926,210,37,47,71,43,255,9493,654,3697,902,962,1027,259,795,205,52,12,0,157,0,61,205,0,99,0,52,3828,20,0,3795,1067,80,843,0,3,0,48,36,0,29762,15398,14063,2187,1194,980,6995,1,502,119,1756688019,6661,7842,1,5737,8662,0,6348,8219,0,6642,7785,2,5983,8530,2,5839,8511,392,6519,8138,6,9128,9796,8634,10073,381,435,7756,6524,8554,3622,7697,6320,6957,7083,7025,6916,7508,6383,262,104,352,350,372,392,8605,7108,10369,5690,1228,598,595,622,0,1239,6643,5299,0,7689,3784,339,6448,5106,404,7532,4173,0,7071,4411,475,8697,3463,320,7271,4847,342,8894,7236,243,9294,9629,9495,9428,0,0,0
94,94,31914,12597,1288710664,173621,1222473,13452719,275061,9319,7763,9345,5491,1465,2364,4118,3439,1195,13536,13504,42,9403,871,1119,1424,576,26810,1789,74,687,12,477,2061,1768,24315,21101,1130,55,527,4,340,1159,1091,28845,26543,899,56,509,13,222,568,1088,1181058377,1077394954,26505,25050,555,28,324,1,158,223,551,25052,24115,446,28,215,122,396,29858,28624,363,426,363,366,5,21303,20560,8862,3278,31628,30671,941,15795,16119,1818,15352,15024,50,63,45,73,181,1392,2441,304,1935,564,1090,968,3760,1094,711,646,15,12431,2903,11780,3568,24490,16248,793,31620,2330,12597,9249,3335,761,115,109,110,0,10,49,89,229,10096,413,3848,1129,1706,1176,139,572,398,40,48,18,23,0,5,205,4,26,9,36,3046,0,164,2872,2222,11,2016,4,0,0,161,0,0,31097,19066,11748,817,400,390,6571,31,837,11,1312662134,6356,6938,0,5453,7748,0,6011,7297,0,6285,6903,2,5664,7608,4,5456,7659,371,6111,7295,4,8969,9280,8616,9251,472,584,7264,6638,8573,3356,7221,6429,6432,7241,6408,7128,6959,6561,328,88,353,377,423,441,8325,7284,9900,6077,1335,739,750,658,29,1425,6222,5956,0,7394,4338,364,6003,5837,446,7139,4832,0,6688,5011,557,8430,3975,330,6905,5412,400,8670,8626,258,9055,9195,9127,9123,0,0,0
95,95,31942,12334,1000893695,3160045,1312910,9881061,337699,7900,7052,10635,6258,1557,2953,4334,2789,231,12770,13607,1205,11185,60,559,26,0,28431,227,91,372,11,1134,1673,2473,24691,22368,150,68,253,7,814,1029,1584,32735,30835,184,69,204,16,1019,346,2439,893571311,1018334286,33428,32094,85,44,97,5,713,175,1986,32206,31517,133,43,69,310,634,30073,27496,933,1867,32,262,17,22364,20332,4254,1085,31775,30378,1156,16002,15941,1773,15340,15102,0,55,2,23,721,918,3912,128,1488,725,670,286,3191,447,196,371,0,15220,53,9950,5442,25463,16298,895,31693,2425,12334,9897,2336,450,344,9,0,22,0,4,0,13,10248,261,4876,1384,599,1232,14,301,21,21,6,0,59,0,0,61,0,4,1,0,3675,15,4,3596,2785,25,2404,7,5,0,54,36,0,30635,24976,5246,1307,374,804,6984,4,620,1,1018811219,4079,7719,0,3076,8735,0,4071,7737,0,4278,7560,0,3255,8623,0,3069,8706,124,3630,8247,0,5591,11306,5895,10447,181,539,7412,5022,7416,2842,7642,4519,6684,5494,6683,5503,7352,4722,136,18,116,119,127,210,9890,5105,10629,4452,973,559,521,475,0,1186,5717,5080,0,7410,2983,294,5518,4877,293,6746,3847,0,6319,3972,417,7466,3419,200,6626,4022,397,8082,7766,155,5134,11763,4610,12285,0,0,0
96,96,31778,12559,977760042,309069,1222198,11112893,276361,8720,8118,9751,5186,2355,2867,3935,2892,468,13266,13755,865,9901,357,1388,735,358,25814,1064,152,289,0,2150,2307,4954,24191,20324,666,109,221,0,1507,1363,3133,31410,28259,558,116,218,7,1619,580,4260,939119810,988561443,30910,28449,241,86,166,5,1455,358,3055,29639,28108,155,52,134,1096,1915,29593,26027,862,2858,371,67,119,20946,18840,5139,1571,31390,30137,1183,16099,15679,1432,15148,14711,43,246,6,39,300,760,4601,243,1307,1064,476,986,3278,807,639,238,10,14715,372,12522,2569,24855,16147,932,31279,3904,12559,8850,3711,449,49,59,13,6,61,177,2,24,7970,331,3690,1061,379,1157,15,282,103,23,28,1,66,0,33,221,0,27,14,0,5370,404,109,4832,5197,459,4048,169,67,0,316,84,0,29893,21998,7806,1885,782,1070,5684,2,1042,9,994790106,4273,5144,0,3560,5796,0,4135,5245,0,4287,5096,2,3721,5688,0,3649,5595,270,4074,5387,4,6886,7771,6860,7404,409,651,5483,5169,7046,2253,5472,4977,4853,5604,4871,5617,5345,5039,265,32,298,286,296,350,7009,6177,8184,5149,1124,731,620,776,0,1349,4419,4907,0,5617,3231,464,4295,4667,394,5205,3929,0,4787,4004,548,5916,3369,403,4941,4227,472,5993,8373,297,6622,8036,6395,8264,0,0,0
97,97,31753,13189,996383805,22847,1155391,12195302,297319,7925,10823,8910,4161,2428,3203,4699,2243,515,13160,15137,37,10142,354,2505,1595,304,22943,4429,136,458,11,780,2998,3018,24693,18898,3088,104,401,11,574,1618,1905,31930,24925,4219,109,511,19,670,1448,2389,853018350,971846557,32397,25955,3935,80,456,4,569,649,1429,32814,28089,3591,56,188,367,885,29739,28005,761,883,96,469,28,20821,19512,6277,1967,31485,28990,2448,15918,15835,1773,16889,16054,132,470,6,50,57,1088,2166,322,2536,713,1074,1409,3989,1833,884,479,13,13864,3028,13161,3742,25741,17878,1036,30540,4870,13189,7953,5238,856,28,63,81,23,152,251,9,66,7820,310,3051,705,1427,648,92,385,341,14,23,4,22,1,15,51,0,1,3,58,6979,19,6,6882,2681,43,2353,137,1,0,21,2,0,30599,18114,12231,1154,415,590,4900,2,1244,12,1023677532,5817,3528,0,5388,3880,0,5689,3669,0,5804,3470,0,5515,3801,0,5364,3805,157,5775,3616,0,9170,5164,8982,5076,294,514,4025,6974,7933,2096,3867,6919,3528,7289,3552,7164,3773,6948,174,23,273,274,317,329,5041,8366,6199,7430,1214,715,775,948,0,1712,3480,6281,0,4139,5152,269,3339,6064,251,4068,5553,0,3600,5695,450,4857,4840,266,3806,5963,230,5185,10612,217,9120,5214,9069,5266,0,0,0
98,98,31696,13313,890977399,97991,1273107,11599743,301148,6850,8553,11386,4907,3036,3251,4337,2306,301,13092,14928,288,10503,373,1802,1310,421,24377,2972,188,446,14,1006,2692,3104,24983,19994,2110,162,377,14,725,1596,2005,32347,27123,2487,161,520,12,838,1176,2843,768944403,884626892,32098,27564,1788,121,442,5,935,544,2055,32001,29447,1344,118,186,516,1292,29757,27856,785,1156,206,282,11,22368,20052,4026,1030,31347,28515,2804,16107,15589,1888,15012,14428,57,324,4,58,83,1035,2535,249,1836,744,1020,1101,2988,1489,777,607,12,12396,2624,11380,3595,26159,16251,1692,30929,5455,13313,8516,4790,879,104,38,36,64,326,58,52,44,8685,136,3481,1274,1431,606,111,346,231,19,22,0,116,0,0,88,0,131,31,19,5253,135,0,5101,3320,4,2974,87,18,0,47,12,28,30318,20575,9304,1378,826,466,4850,9,1390,29,920027805,4586,4204,0,4171,4552,0,4501,4327,0,4608,4119,0,4336,4452,0,4044,4579,185,4534,4349,0,7695,6511,7688,6057,251,567,4274,5862,6875,2115,4075,5869,3701,6283,3702,6203,3975,5887,160,32,199,197,210,254,5597,7191,6545,6297,1135,727,678,936,0,1624,3519,5572,0,4018,4532,393,3266,5446,305,3996,4926,2,3558,5067,478,4856,4185,247,3824,5130,350,4698,10044,185,7128,7078,6551,7653,0,0,0
99,99,32064,14085,1025143467,519263,1314800,12022546,232225,8292,6977,10324,6428,3286,3512,3996,2692,500,14810,15639,340,11801,536,1652,719,419,26729,2477,74,368,13,439,1965,1170,25176,21881,1631,47,284,7,303,1025,715,33491,30019,1995,85,263,18,209,854,958,902248953,1109687851,35180,32636,1425,90,193,13,268,429,666,35272,33551,1231,51,171,157,385,30293,29033,444,501,295,309,0,22063,20449,4695,1654,31717,30219,1463,15595,16470,2471,14965,14054,34,394,0,302,121,595,3328,299,2334,782,579,768,3335,1397,402,336,1,14668,221,12631,2332,25585,15923,1044,31415,4906,14085,9403,4656,472,5,223,27,1,0,109,0,31,9522,441,3875,1896,1063,834,139,431,48,64,26,0,78,0,0,11,0,29,0,21,3928,106,0,3807,1190,69,599,435,6,0,2,0,0,31452,23185,7683,612,203,371,5696,8,868,78,1022993367,5341,5096,0,4669,5652,0,5321,5077,0,5421,4970,0,4806,5608,0,4492,5809,297,4995,5391,0,7621,8015,7960,7043,435,754,5039,6827,8131,2244,5197,6385,4557,6939,4603,6966,4864,6519,194,14,241,265,236,390,7250,7018,7911,6531,1165,660,854,935,0,1756,4083,6566,0,4984,5115,466,3960,6252,350,4817,5597,0,4405,5726,512,5560,5134,298,4695,5841,437,6408,10348,315,7232,8402,6874,8762,0,0,0
100,100,31871,13383,899716727,1109450,1331626,10120710,263999,7417,7197,10669,6538,2876,3449,4443,2141,242,12990,15133,555,12040,233,1092,604,264,28729,901,69,139,8,287,1738,1053,25045,22873,759,66,119,6,221,1003,713,34016,31723,1092,64,172,9,240,665,1044,877403209,1043517675,35905,33741,1030,86,133,20,358,428,836,36513,34828,1070,46,121,345,662,30117,29495,72,370,2,101,6,22744,21135,4226,1078,30894,29483,1313,16048,15823,2154,14460,13849,23,174,36,43,322,726,2907,234,1706,698,486,634,3226,881,833,622,1,13793,458,11479,2877,25786,15364,1183,30738,4164,13383,10096,3263,251,3,0,21,0,0,101,0,68,10680,379,4917,1482,1057,1289,12,379,11,18,145,0,2,0,2,13,2,17,2,119,2768,33,0,2700,1089,0,1078,0,1,0,0,2,0,31440,22480,8764,431,281,146,6424,11,1103,0,911737213,4468,6137,0,4084,6459,0,4536,6064,0,4387,6188,0,4067,6570,0,3824,6649,120,4246,6445,0,6196,9099,7053,7876,406,600,5552,6051,7637,2556,5783,5646,5235,6169,5470,5880,5479,5738,176,25,219,198,274,467,8228,5910,7881,6065,1090,983,874,739,0,1605,4161,5600,0,4887,4254,556,3984,5379,373,4691,4885,0,4263,4935,592,5251,4388,408,4571,4992,438,7145,10054,341,5676,9620,5238,10057,0,0,0
